Run 1863, SubRun 13, Event 29, Island 80, Time 36276.4 
947.933,236.835
410.571,177.811
126.863,131.922
261.217,153.02
-7.5,102.113
12.696,111.52
529.921,193.14
664.261,212.232
395.571,177.482
550.117,196.495
932.933,236.506
953.129,233.81
927.737,233.48
256.021,156.046
524.725,196.166
684.457,215.587
544.921,199.521
813.603,222.977
793.407,225.674
818.799,226.003
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1863, SubRun 13, Event 197, Island 73, Time 685065 
524.725,220.373
-12.696,123.294
813.603,253.236
261.217,177.227
953.129,264.068
927.737,263.739
141.863,156.459
410.571,202.018
395.571,201.689
684.457,239.794
798.603,252.907
7.5,126.649
281.413,180.582
544.921,223.728
390.375,198.663
415.767,205.044
121.667,153.104
659.065,239.465
664.261,236.44
932.933,266.765
679.261,236.769
813.603,253.236
550.117,220.702
-7.5,126.32
524.725,220.373
529.921,223.399
126.863,150.078
256.021,180.253
141.863,156.459
256.021,174.202
793.407,249.881
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1863, SubRun 13, Event 197, Island 75, Time 692823 
953.129,118.826
529.921,96.3119
7.5,29.821
261.217,68.2955
147.059,50.5525
-7.5,29.492
276.217,68.6246
415.767,84.0084
684.457,106.655
12.696,32.8469
121.667,50.2234
793.407,110.69
927.737,118.497
544.921,96.641
524.725,93.286
798.603,113.716
664.261,103.3
281.413,71.6504
390.375,83.6794
679.261,103.63
529.921,90.2602
410.571,80.9826
550.117,99.6669
659.065,106.326
395.571,80.6535
550.117,93.6151
932.933,115.471
256.021,65.2696
395.571,86.7053
524.725,87.2343
524.725,99.3378
524.725,93.286
524.725,99.3378
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1863, SubRun 13, Event 237, Island 19, Time 43105.6 
793.407,213.57
256.021,143.943
932.933,224.403
684.457,203.484
7.5,96.3906
126.863,119.819
524.725,184.063
276.217,147.298
947.933,224.732
395.571,165.378
813.603,216.925
281.413,150.324
415.767,168.733
12.696,99.4164
664.261,200.129
544.921,187.418
256.021,143.943
953.129,227.758
-12.696,93.0356
793.407,213.57
147.059,123.174
529.921,187.089
410.571,171.759
818.799,213.899
550.117,190.443
141.863,126.2
524.725,184.063
261.217,146.969
121.667,116.793
-7.5,90.0097
659.065,203.155
CALO hitTime 44311.1, energy 155.209, XposOnFace 227.5
END trackerEvent 1, caloEvent 1, coincident event 1
Run 1863, SubRun 13, Event 237, Island 49, Time 115411 
395.571,116.964
141.863,101.993
12.696,93.3647
390.375,119.99
390.375,113.938
932.933,151.782
684.457,106.655
679.261,103.63
-12.696,99.0874
395.571,123.016
684.457,100.604
395.571,110.912
281.413,107.961
679.261,109.681
818.799,147.33
256.021,113.684
126.863,107.715
261.217,116.71
927.737,130.6
818.799,141.278
932.933,133.626
818.799,153.381
395.571,135.119
684.457,112.707
395.571,129.068
276.217,104.935
550.117,105.719
679.261,115.733
121.667,110.741
927.737,160.859
7.5,90.3388
679.261,109.681
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1863, SubRun 13, Event 237, Island 70, Time 690067 
664.261,212.232
256.021,156.046
276.217,153.349
679.261,206.51
415.767,174.785
818.799,219.951
12.696,105.468
524.725,196.166
395.571,177.482
-12.696,105.139
7.5,102.442
793.407,225.674
932.933,236.506
-7.5,108.165
927.737,233.48
953.129,227.758
126.863,131.922
147.059,129.226
261.217,159.072
410.571,171.759
947.933,230.784
544.921,193.469
550.117,190.443
813.603,216.925
281.413,156.375
684.457,209.536
659.065,209.207
141.863,132.251
798.603,222.648
121.667,134.948
524.725,196.166
126.863,137.974
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1863, SubRun 13, Event 253, Island 68, Time 679254 
281.413,89.8058
415.767,108.216
-12.696,38.5696
12.696,44.9505
550.117,123.874
395.571,104.861
927.737,148.756
126.863,65.3528
261.217,86.4508
684.457,136.914
947.933,152.111
793.407,140.949
147.059,68.7078
121.667,62.3269
529.921,120.519
664.261,133.559
659.065,130.533
256.021,83.4249
7.5,41.9246
813.603,144.304
818.799,147.33
390.375,101.835
524.725,117.493
126.863,59.3011
-7.5,41.5955
679.261,133.888
798.603,143.975
544.921,120.848
410.571,105.19
953.129,155.136
141.863,65.6819
276.217,86.7799
932.933,151.782
927.737,148.756
CALO hitTime 680390, energy 305.585, XposOnFace 152.5
END trackerEvent 1, caloEvent 1, coincident event 1
Run 1863, SubRun 13, Event 263, Island 54, Time 688490 
550.117,202.547
390.375,186.56
261.217,165.124
932.933,248.61
281.413,162.427
818.799,232.054
12.696,111.52
679.261,218.613
947.933,242.887
-7.5,114.217
7.5,108.494
121.667,141
664.261,224.336
684.457,221.639
684.457,215.587
793.407,237.777
410.571,183.863
659.065,221.31
276.217,159.401
529.921,205.244
141.863,138.303
-12.696,111.191
524.725,208.27
813.603,229.029
395.571,189.585
544.921,199.521
927.737,245.584
550.117,202.547
798.603,234.751
147.059,135.277
529.921,211.296
415.767,180.837
953.129,239.861
818.799,232.054
CALO hitTime 689671, energy 200.266, XposOnFace 252.5
END trackerEvent 1, caloEvent 1, coincident event 1
Run 1863, SubRun 13, Event 275, Island 7, Time 36728.7 
7.5,-12.5414
121.667,13.9128
684.457,70.3448
415.767,47.6978
256.021,35.0107
659.065,118.43
390.375,53.4205
659.065,70.0157
684.457,88.5001
679.261,85.4742
679.261,127.837
-12.696,-9.84457
684.457,124.811
679.261,103.63
659.065,124.482
664.261,121.456
679.261,109.681
141.863,11.216
679.261,91.526
281.413,29.288
679.261,67.3189
261.217,159.072
659.065,76.0675
395.571,56.4464
679.261,97.5778
679.261,73.3707
12.696,-9.5155
276.217,32.3139
659.065,118.43
261.217,38.0366
126.863,16.9387
664.261,73.0416
684.457,76.3966
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1863, SubRun 13, Event 285, Island 22, Time 46865 
147.059,105.018
818.799,123.123
12.696,87.3129
927.737,112.445
126.863,95.6117
410.571,123.345
-7.5,77.9062
276.217,117.039
544.921,126.9
798.603,119.768
947.933,115.8
679.261,127.837
524.725,123.545
395.571,116.964
261.217,110.658
664.261,121.456
256.021,107.632
529.921,126.571
659.065,124.482
415.767,126.371
141.863,101.993
529.921,120.519
410.571,129.397
390.375,119.99
550.117,129.926
684.457,221.639
793.407,116.742
147.059,105.018
932.933,109.419
953.129,112.774
684.457,124.811
679.261,224.665
CALO hitTime 48072.4, energy 1381.82, XposOnFace 87.9976
END trackerEvent 1, caloEvent 1, coincident event 1
Run 1863, SubRun 13, Event 285, Island 70, Time 692185 
7.5,102.442
953.129,209.602
276.217,147.298
141.863,126.2
544.921,181.366
524.725,184.063
659.065,197.103
793.407,207.518
-12.696,105.139
256.021,149.994
261.217,153.02
798.603,210.544
410.571,165.707
390.375,168.404
818.799,201.796
679.261,194.406
126.863,131.922
121.667,128.896
-7.5,108.165
147.059,129.226
932.933,212.299
12.696,105.468
395.571,171.43
281.413,150.324
927.737,215.325
529.921,187.089
664.261,200.129
276.217,147.298
415.767,168.733
798.603,204.492
684.457,191.38
813.603,204.821
141.863,126.2
664.261,200.129
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1863, SubRun 13, Event 294, Island 7, Time 37173.4 
953.129,227.758
261.217,165.124
276.217,165.453
121.667,86.534
410.571,183.863
932.933,230.455
395.571,183.534
818.799,219.951
798.603,222.648
141.863,144.355
7.5,120.598
813.603,222.977
544.921,199.521
813.603,216.925
664.261,212.232
-12.696,117.243
818.799,226.003
126.863,144.026
12.696,123.624
147.059,147.381
529.921,199.192
276.217,165.453
679.261,212.561
121.667,141
-7.5,120.269
256.021,162.098
281.413,168.479
684.457,209.536
664.261,212.232
947.933,224.732
390.375,180.508
261.217,165.124
813.603,222.977
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1863, SubRun 13, Event 294, Island 19, Time 40108.6 
121.667,86.534
12.696,111.52
281.413,162.427
529.921,193.14
798.603,222.648
141.863,138.303
818.799,232.054
410.571,183.863
679.261,218.613
-12.696,99.0874
947.933,242.887
927.737,233.48
550.117,202.547
261.217,153.02
659.065,209.207
256.021,149.994
281.413,162.427
390.375,174.456
7.5,108.494
927.737,233.48
947.933,242.887
818.799,232.054
126.863,125.871
798.603,222.648
524.725,190.114
-7.5,102.113
395.571,171.43
121.667,128.896
276.217,159.401
679.261,218.613
793.407,219.622
-12.696,99.0874
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1863, SubRun 13, Event 294, Island 30, Time 56985.3 
12.696,123.624
395.571,195.637
256.021,174.202
544.921,211.625
-12.696,123.294
684.457,227.691
664.261,230.388
524.725,214.322
126.863,150.078
276.217,171.505
947.933,248.939
281.413,174.531
529.921,217.347
415.767,192.94
793.407,243.829
932.933,254.662
141.863,150.407
813.603,241.132
953.129,251.965
256.021,174.202
927.737,251.636
7.5,120.598
818.799,238.106
-12.696,123.294
659.065,227.362
-7.5,126.32
679.261,224.665
798.603,240.803
390.375,192.611
410.571,195.966
261.217,177.227
550.117,214.651
684.457,227.691
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1863, SubRun 13, Event 335, Island 44, Time 321475 
-7.5,71.8544
141.863,95.9408
524.725,129.597
932.933,145.73
276.217,110.987
390.375,119.99
410.571,123.345
679.261,139.94
7.5,78.2352
544.921,132.952
813.603,144.304
126.863,89.5599
798.603,143.975
659.065,136.585
947.933,146.059
256.021,107.632
818.799,147.33
953.129,149.085
813.603,150.356
664.261,139.611
793.407,140.949
684.457,142.966
550.117,135.978
-12.696,68.8285
261.217,104.606
415.767,126.371
147.059,98.9667
529.921,132.623
281.413,114.013
121.667,92.5858
813.603,150.356
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1863, SubRun 13, Event 335, Island 52, Time 692025 
141.863,120.148
684.457,197.432
261.217,146.969
544.921,181.366
-7.5,96.0615
12.696,93.3647
529.921,187.089
281.413,144.272
793.407,213.57
-12.696,93.0356
947.933,218.68
813.603,210.873
932.933,224.403
256.021,143.943
524.725,184.063
953.129,221.706
798.603,216.596
410.571,165.707
659.065,203.155
390.375,168.404
276.217,141.246
550.117,184.392
395.571,165.378
121.667,122.845
415.767,162.682
664.261,200.129
927.737,227.429
395.571,171.43
147.059,123.174
126.863,119.819
390.375,162.352
818.799,207.847
679.261,133.888
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1863, SubRun 13, Event 361, Island 53, Time 692406 
415.767,198.992
798.603,246.855
256.021,174.202
147.059,153.433
927.737,257.688
126.863,150.078
529.921,217.347
659.065,233.414
684.457,233.743
276.217,177.556
544.921,217.676
7.5,126.649
947.933,254.991
953.129,258.017
679.261,230.717
813.603,247.184
524.725,214.322
684.457,227.691
395.571,195.637
141.863,150.407
415.767,198.992
818.799,244.158
410.571,195.966
679.261,224.665
-12.696,123.294
679.261,236.769
261.217,177.227
390.375,198.663
-7.5,120.269
121.667,147.052
932.933,260.713
684.457,233.743
684.457,227.691
CALO hitTime 693556, energy 527.428, XposOnFace 268.84
END trackerEvent 1, caloEvent 1, coincident event 1
Run 1844, SubRun 72, Event 43, Island 55, Time 99174.1 
684.457,155.07
12.696,123.624
390.375,144.197
524.725,147.752
-7.5,114.217
256.021,137.891
927.737,136.652
798.603,143.975
947.933,146.059
813.603,150.356
147.059,135.277
550.117,154.133
953.129,149.085
410.571,153.604
953.129,143.033
664.261,145.663
659.065,148.689
276.217,147.298
679.261,158.096
415.767,150.578
544.921,157.159
126.863,125.871
281.413,144.272
818.799,153.381
7.5,120.598
141.863,138.303
121.667,128.896
-12.696,111.191
261.217,134.865
932.933,139.678
529.921,144.726
121.667,122.845
CALO hitTime 100381, energy 1639.13, XposOnFace 118.778
END trackerEvent 1, caloEvent 1, coincident event 1
Run 1844, SubRun 72, Event 43, Island 57, Time 114585 
7.5,114.546
550.117,190.443
813.603,210.873
544.921,193.469
524.725,190.114
141.863,138.303
256.021,156.046
390.375,174.456
544.921,187.418
947.933,218.68
659.065,203.155
415.767,174.785
793.407,213.57
121.667,134.948
684.457,203.484
932.933,224.403
276.217,159.401
664.261,206.181
798.603,216.596
927.737,221.377
679.261,200.458
529.921,193.14
12.696,117.572
-7.5,108.165
-12.696,111.191
7.5,120.598
281.413,156.375
818.799,213.899
953.129,215.654
410.571,177.811
947.933,218.68
395.571,177.482
813.603,216.925
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1844, SubRun 72, Event 58, Island 112, Time 35611.5 
147.059,8.19005
395.571,171.43
7.5,-0.437828
147.059,153.433
927.737,263.739
798.603,252.907
415.767,198.992
256.021,180.253
126.863,156.129
529.921,223.399
524.725,220.373
953.129,258.017
141.863,150.407
684.457,233.743
679.261,230.717
544.921,217.676
947.933,254.991
395.571,201.689
659.065,239.465
7.5,126.649
410.571,195.966
276.217,177.556
813.603,247.184
261.217,183.279
281.413,174.531
550.117,214.651
818.799,244.158
12.696,123.624
793.407,249.881
664.261,236.44
798.603,252.907
390.375,204.715
659.065,233.414
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1844, SubRun 72, Event 70, Island 70, Time 682055 
256.021,125.787
7.5,90.3388
141.863,114.096
818.799,189.692
-7.5,83.9579
390.375,144.197
664.261,169.87
126.863,107.715
953.129,197.499
798.603,180.285
276.217,135.194
684.457,179.277
927.737,185.066
395.571,147.223
550.117,166.236
121.667,104.689
410.571,153.604
12.696,93.3647
524.725,159.856
261.217,128.813
544.921,169.262
529.921,156.83
793.407,177.259
-12.696,80.932
932.933,188.092
415.767,150.578
947.933,194.473
147.059,117.122
126.863,107.715
256.021,125.787
126.863,101.663
684.457,179.277
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1844, SubRun 72, Event 118, Island 62, Time 138981 
261.217,153.02
664.261,206.181
141.863,138.303
524.725,190.114
121.667,128.896
415.767,180.837
927.737,227.429
679.261,212.561
281.413,162.427
932.933,230.455
953.129,233.81
276.217,159.401
818.799,226.003
932.933,224.403
544.921,199.521
793.407,219.622
813.603,222.977
12.696,111.52
390.375,174.456
529.921,193.14
-7.5,102.113
798.603,216.596
126.863,131.922
395.571,171.43
7.5,114.546
-12.696,105.139
121.667,128.896
256.021,149.994
147.059,141.329
550.117,196.495
684.457,215.587
932.933,230.455
953.129,233.81
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1844, SubRun 72, Event 118, Island 86, Time 697130 
7.5,120.598
276.217,171.505
813.603,241.132
927.737,245.584
390.375,186.56
544.921,211.625
659.065,221.31
121.667,141
798.603,234.751
953.129,251.965
126.863,144.026
395.571,189.585
147.059,147.381
415.767,192.94
664.261,224.336
684.457,227.691
-7.5,114.217
550.117,214.651
261.217,165.124
529.921,205.244
281.413,174.531
12.696,123.624
524.725,208.27
256.021,168.15
679.261,230.717
818.799,244.158
932.933,248.61
-12.696,117.243
410.571,195.966
276.217,171.505
793.407,237.777
947.933,254.991
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1844, SubRun 72, Event 132, Island 76, Time 695241 
141.863,150.407
126.863,150.078
7.5,126.649
-7.5,126.32
261.217,171.176
818.799,226.003
684.457,215.587
927.737,233.48
793.407,225.674
529.921,205.244
953.129,233.81
395.571,189.585
276.217,171.505
813.603,229.029
664.261,218.284
410.571,189.914
550.117,202.547
659.065,215.258
798.603,228.7
524.725,202.218
256.021,168.15
390.375,186.56
544.921,205.573
415.767,186.889
-12.696,123.294
141.863,150.407
947.933,230.784
121.667,147.052
932.933,236.506
529.921,205.244
147.059,153.433
813.603,222.977
395.571,183.534
CALO hitTime 696371, energy 652.611, XposOnFace 235.266
